vente_id,date_id,client_id,produit_id,quantite,prix_unitaire_vente,montant_total,nom_produit,categorie,prix_unitaire_produit,unite_mesure,origine,nom,prenom,genre,age,ville,statut_marital,date_complete,jour,mois,mois_nom,annee,trimestre
1560,1917,62,635,2,49.23,98.46,Farine,Épicerie,195.94,Paquet,France,Kabbaj,Fatima,Femme,42,Oujda,Marié(E),2023-04-01,1,4,April,2023,2
1561,1018,476,747,10,72.21,722.1,Savon,Hygiène,129.38,Bouteille,Espagne,Ouazzani,Amina,Femme,47,Oujda,Marié(E),2020-10-14,14,10,October,2020,4
1562,2083,780,921,6,73.44,440.64,Mouton,Viandes,179.24,Kg,États-Unis,Boukhari,Hassan,Homme,64,Oujda,Célibataire,2023-09-14,14,9,September,2023,3
1563,355,998,159,1,175.07,175.07,Farine,Épicerie,7.34,Paquet,États-Unis,El Fassi,Amina,Femme,31,Tanger,Célibataire,2018-12-21,21,12,December,2018,4
1564,1524,981,961,6,105.84,635.04,Détergent,Produits Ménagers,11.83,Bouteille,France,Benslimane,Rachid,Homme,22,Kenitra,Marié(E),2022-03-04,4,3,March,2022,1
1565,1626,248,480,2,197.49,394.98,Poivrons,Légumes,184.44,Litre,États-Unis,Benali,Rachid,Homme,19,Kenitra,Marié(E),2022-06-14,14,6,June,2022,2
1566,210,906,386,7,99.04,693.28,Bœuf,Viandes,160.67,Bouteille,Maroc,Kabbaj,Rachid,Homme,27,Fès,Marié(E),2018-07-29,29,7,July,2018,3
1567,122,450,359,6,132.34,794.04,Shampoing,Hygiène,81.76,Unité,Espagne,Ouazzani,Mohamed,Homme,29,Rabat,Célibataire,2018-05-02,2,5,May,2018,2
1568,214,611,808,1,188.47,188.47,Eau De Javel,Produits Ménagers,84.63,Litre,France,Maaroufi,Laila,Femme,64,Fès,Célibataire,2018-08-02,2,8,August,2018,3
1569,1930,559,1000,7,204.22,1429.54,Détergent,Produits Ménagers,31.5,Paquet,Maroc,Ouazzani,Khadija,Femme,35,Rabat,Marié(E),2023-04-14,14,4,April,2023,2
1570,1145,217,636,8,450.03,3600.24,Pommes De Terre,Légumes,5.53,Litre,France,Boukhari,Youssef,Homme,26,Fès,Célibataire,2021-02-18,18,2,February,2021,1
1571,247,878,424,1,491.68,491.68,Bananes,Fruits,114.7,Litre,France,Maaroufi,Mohamed,Homme,59,Tanger,Célibataire,2018-09-04,4,9,September,2018,3
1572,924,51,454,3,442.1,1326.3,Gel Douche,Hygiène,195.68,Litre,Espagne,Toumi,Amina,Femme,23,Tanger,Marié(E),2020-07-12,12,7,July,2020,3
1573,789,814,654,4,213.78,855.12,Pommes,Fruits,124.83,Litre,Maroc,Ouazzani,Soufiane,Homme,27,Fès,Célibataire,2020-02-28,28,2,February,2020,1
1574,952,645,419,5,353.87,1769.35,Farine,Épicerie,135.33,Unité,États-Unis,Benali,Khadija,Femme,23,Kenitra,Marié(E),2020-08-09,9,8,August,2020,3
1575,797,745,794,5,356.38,1781.9,Couscous,Épicerie,52.93,Paquet,États-Unis,Kabbaj,Noura,Femme,24,Fès,Marié(E),2020-03-07,7,3,March,2020,1
1576,127,942,79,10,378.79,3787.9,Farine,Épicerie,172.8,Unité,Maroc,Toumi,Amina,Femme,20,Tanger,Célibataire,2018-05-07,7,5,May,2018,2
1577,1711,592,249,9,450.16,4051.44,Bœuf,Viandes,56.13,Bouteille,Espagne,Bouzid,Laila,Femme,65,Oujda,Marié(E),2022-09-07,7,9,September,2022,3
1578,1649,713,781,5,65.47,327.35,Fraises,Fruits,119.55,Bouteille,États-Unis,Boukhari,Soufiane,Homme,50,Agadir,Marié(E),2022-07-07,7,7,July,2022,3
1579,2160,515,54,7,447.05,3129.35,Thé Vert,Boissons,27.04,Unité,France,Maaroufi,Amina,Femme,28,Agadir,Célibataire,2023-11-30,30,11,November,2023,4
1580,260,686,148,1,30.42,30.42,Poulet,Viandes,85.18,Bouteille,Maroc,El Amrani,Rachid,Homme,20,Tanger,Célibataire,2018-09-17,17,9,September,2018,3
1581,1488,660,419,9,201.53,1813.77,Farine,Épicerie,135.33,Unité,États-Unis,El Fassi,Mohamed,Homme,64,Oujda,Célibataire,2022-01-27,27,1,January,2022,1
1582,1746,802,799,4,366.2,1464.8,Ventilateur,Électroménager,185.01,Bouteille,Maroc,El Amrani,Fatima,Femme,19,Marrakech,Célibataire,2022-10-12,12,10,October,2022,4
1583,1323,13,463,8,135.13,1081.04,Oignons,Légumes,53.58,Bouteille,Espagne,Boukhari,Youssef,Homme,47,Fès,Célibataire,2021-08-15,15,8,August,2021,3
1584,1972,836,414,7,174.53,1221.71,Pain Au Chocolat,Pâtisserie,165.98,Bouteille,États-Unis,Toumi,Rachid,Homme,27,Kenitra,Célibataire,2023-05-26,26,5,May,2023,2
1585,1131,886,628,9,78.92,710.28,Mouton,Viandes,164.72,Unité,Maroc,Toumi,Mohamed,Homme,59,Marrakech,Célibataire,2021-02-04,4,2,February,2021,1
1586,1452,656,402,3,282.2,846.6,Fromage,Produits Laitiers,114.83,Unité,France,El Amrani,Laila,Femme,46,Oujda,Marié(E),2021-12-22,22,12,December,2021,4
1587,352,130,68,2,120.95,241.9,Pois Chiches,Épicerie,80.67,Kg,Espagne,Bouzid,Fatima,Femme,48,Rabat,Marié(E),2018-12-18,18,12,December,2018,4
1588,1406,675,736,10,284.54,2845.4,Pommes De Terre,Légumes,161.36,Unité,Espagne,Maaroufi,Youssef,Homme,41,Rabat,Marié(E),2021-11-06,6,11,November,2021,4
1589,1817,732,298,4,222.44,889.76,Melon,Fruits,50.02,Litre,États-Unis,El Fassi,Noura,Femme,30,Kenitra,Célibataire,2022-12-22,22,12,December,2022,4
1590,1020,807,421,8,252.59,2020.72,Détergent,Produits Ménagers,55.74,Kg,France,Bouzid,Amina,Femme,25,Tanger,Marié(E),2020-10-16,16,10,October,2020,4
1591,478,296,203,5,454.46,2272.3,Fer À Repasser,Électroménager,23.5,Bouteille,Espagne,Boukhari,Noura,Femme,45,Kenitra,Marié(E),2019-04-23,23,4,April,2019,2
1592,1748,995,650,10,140.31,1403.1,Makrout,Pâtisserie,144.14,Unité,États-Unis,Boukhari,Mohamed,Homme,35,Kenitra,Marié(E),2022-10-14,14,10,October,2022,4
1593,2166,600,343,9,278.1,2502.9,Shampoing,Hygiène,105.61,Litre,États-Unis,Bouzid,Hassan,Homme,50,Casablanca,Célibataire,2023-12-06,6,12,December,2023,4
1594,764,922,192,9,285.92,2573.28,Lait,Produits Laitiers,146.07,Bouteille,Maroc,Boukhari,Youssef,Homme,41,Rabat,Célibataire,2020-02-03,3,2,February,2020,1
1595,1895,990,203,8,319.92,2559.36,Fer À Repasser,Électroménager,23.5,Bouteille,Espagne,Maaroufi,Hassan,Homme,50,Fès,Marié(E),2023-03-10,10,3,March,2023,1
1596,492,794,499,10,403.42,4034.2,Fromage,Produits Laitiers,20.48,Kg,Maroc,Benslimane,Noura,Femme,57,Marrakech,Célibataire,2019-05-07,7,5,May,2019,2
1597,1862,624,765,7,274.41,1920.87,Poulet,Viandes,109.52,Paquet,Maroc,Ouazzani,Noura,Femme,38,Oujda,Marié(E),2023-02-05,5,2,February,2023,1
1598,718,895,340,6,430.35,2582.1,Fromage,Produits Laitiers,93.12,Paquet,France,El Amrani,Hassan,Homme,42,Tanger,Célibataire,2019-12-19,19,12,December,2019,4
1599,77,447,252,8,241.98,1935.84,Fer À Repasser,Électroménager,71.26,Paquet,États-Unis,Boukhari,Hassan,Homme,63,Oujda,Célibataire,2018-03-18,18,3,March,2018,1
1600,1553,993,984,2,135.16,270.32,Fer À Repasser,Électroménager,26.51,Unité,Maroc,Toumi,Laila,Femme,33,Casablanca,Célibataire,2022-04-02,2,4,April,2022,2
1601,553,527,170,3,395.7,1187.1,Fromage,Produits Laitiers,36.18,Litre,Maroc,Bouzid,Noura,Femme,57,Kenitra,Célibataire,2019-07-07,7,7,July,2019,3
1602,671,342,697,2,315.14,630.28,Shampoing,Hygiène,172.46,Litre,États-Unis,Benali,Laila,Femme,42,Tanger,Célibataire,2019-11-02,2,11,November,2019,4
1603,1711,823,269,6,80.31,481.86,Pain Au Chocolat,Pâtisserie,87.79,Unité,Maroc,Kabbaj,Noura,Femme,18,Agadir,Célibataire,2022-09-07,7,9,September,2022,3
1604,723,460,559,9,381.79,3436.11,Beurre,Produits Laitiers,177.32,Unité,Maroc,Benslimane,Soufiane,Homme,60,Casablanca,Célibataire,2019-12-24,24,12,December,2019,4
1605,1205,29,375,10,351.29,3512.9,Couscous,Épicerie,48.86,Kg,France,Maaroufi,Youssef,Homme,44,Casablanca,Marié(E),2021-04-19,19,4,April,2021,2
1606,236,507,129,8,80.88,647.04,Shampoing,Hygiène,150.41,Paquet,Espagne,El Fassi,Laila,Femme,29,Oujda,Célibataire,2018-08-24,24,8,August,2018,3
1607,166,978,198,1,53.05,53.05,Lait,Produits Laitiers,159.95,Unité,Espagne,Toumi,Mohamed,Homme,52,Kenitra,Célibataire,2018-06-15,15,6,June,2018,2
1608,68,229,118,2,432.51,865.02,Mixeur,Électroménager,178.3,Litre,France,Toumi,Rachid,Homme,48,Oujda,Célibataire,2018-03-09,9,3,March,2018,1
1609,145,562,102,1,233.04,233.04,Pommes De Terre,Légumes,50.64,Kg,Espagne,Ouazzani,Khadija,Femme,56,Agadir,Célibataire,2018-05-25,25,5,May,2018,2
1610,961,816,464,1,435.9,435.9,Détergent,Produits Ménagers,111.4,Bouteille,Espagne,Benali,Soufiane,Homme,59,Casablanca,Célibataire,2020-08-18,18,8,August,2020,3
1611,1097,880,439,8,263.47,2107.76,Oignons,Légumes,48.19,Bouteille,États-Unis,Ouazzani,Youssef,Homme,33,Oujda,Marié(E),2021-01-01,1,1,January,2021,1
1612,1096,165,294,1,16.49,16.49,Pommes,Fruits,108.09,Litre,Maroc,Ouazzani,Mohamed,Homme,40,Marrakech,Marié(E),2020-12-31,31,12,December,2020,4
1613,1819,245,443,8,230.04,1840.32,Pain Au Chocolat,Pâtisserie,15.83,Paquet,États-Unis,Bouzid,Noura,Femme,27,Tanger,Marié(E),2022-12-24,24,12,December,2022,4
1614,1964,1,596,4,408.86,1635.44,Gel Douche,Hygiène,44.3,Litre,Espagne,Benslimane,Rachid,Homme,45,Fès,Marié(E),2023-05-18,18,5,May,2023,2
1615,83,820,96,1,19.19,19.19,Gel Douche,Hygiène,19.88,Paquet,France,Maaroufi,Mohamed,Homme,42,Casablanca,Marié(E),2018-03-24,24,3,March,2018,1
1616,633,69,929,1,109.67,109.67,Couscous,Épicerie,123.57,Bouteille,France,Kabbaj,Noura,Femme,29,Oujda,Marié(E),2019-09-25,25,9,September,2019,3
1617,356,252,161,7,442.53,3097.71,Pois Chiches,Épicerie,139.13,Paquet,États-Unis,El Amrani,Mohamed,Homme,30,Tanger,Marié(E),2018-12-22,22,12,December,2018,4
1618,270,665,571,9,39.76,357.84,Gel Douche,Hygiène,33.86,Kg,Maroc,Bouzid,Mohamed,Homme,52,Tanger,Célibataire,2018-09-27,27,9,September,2018,3
1619,354,229,856,8,174.28,1394.24,Liquide Vaisselle,Produits Ménagers,146.27,Litre,Maroc,Toumi,Rachid,Homme,48,Oujda,Célibataire,2018-12-20,20,12,December,2018,4
1620,170,874,525,7,462.96,3240.72,Bouilloire,Électroménager,100.73,Bouteille,Espagne,Bouzid,Amina,Femme,54,Rabat,Célibataire,2018-06-19,19,6,June,2018,2
1621,992,816,353,8,41.06,328.48,Fromage,Produits Laitiers,185.32,Unité,France,Benali,Soufiane,Homme,59,Casablanca,Célibataire,2020-09-18,18,9,September,2020,3
1622,1613,439,384,4,29.46,117.84,Mixeur,Électroménager,47.89,Kg,France,Benali,Laila,Femme,41,Rabat,Marié(E),2022-06-01,1,6,June,2022,2
1623,1216,61,435,6,143.41,860.46,Mixeur,Électroménager,146.92,Bouteille,Espagne,Boukhari,Mohamed,Homme,20,Tanger,Célibataire,2021-04-30,30,4,April,2021,2
1624,488,619,507,4,160.8,643.2,Gel Douche,Hygiène,105.6,Litre,Espagne,Kabbaj,Youssef,Homme,52,Oujda,Marié(E),2019-05-03,3,5,May,2019,2
1625,369,592,483,1,41.28,41.28,Liquide Vaisselle,Produits Ménagers,147.82,Paquet,France,Bouzid,Laila,Femme,65,Oujda,Marié(E),2019-01-04,4,1,January,2019,1
1626,1751,666,253,7,191.53,1340.71,Pastèque,Fruits,11.94,Kg,Maroc,Benslimane,Laila,Femme,31,Casablanca,Marié(E),2022-10-17,17,10,October,2022,4
1627,1451,882,690,10,112.27,1122.7,Brioche,Pâtisserie,59.37,Unité,Maroc,Ouazzani,Noura,Femme,57,Rabat,Célibataire,2021-12-21,21,12,December,2021,4
1628,656,378,843,10,360.51,3605.1,Savon,Hygiène,133.67,Unité,France,Toumi,Laila,Femme,52,Rabat,Célibataire,2019-10-18,18,10,October,2019,4
1629,1228,471,909,4,133.13,532.52,Liquide Vaisselle,Produits Ménagers,122.47,Litre,Maroc,Benali,Fatima,Femme,61,Kenitra,Célibataire,2021-05-12,12,5,May,2021,2
1630,528,849,527,10,227.19,2271.9,Makrout,Pâtisserie,180.45,Kg,France,El Amrani,Hassan,Homme,56,Oujda,Marié(E),2019-06-12,12,6,June,2019,2
1631,606,496,689,6,154.06,924.36,Croissant,Pâtisserie,80.77,Unité,États-Unis,Maaroufi,Fatima,Femme,50,Marrakech,Marié(E),2019-08-29,29,8,August,2019,3
1632,1835,678,869,8,340.03,2720.24,Fraises,Fruits,42.81,Bouteille,États-Unis,Boukhari,Hassan,Homme,60,Tanger,Marié(E),2023-01-09,9,1,January,2023,1
1633,1394,917,886,3,298.85,896.55,Dentifrice,Hygiène,45.09,Kg,États-Unis,Boukhari,Fatima,Femme,61,Agadir,Célibataire,2021-10-25,25,10,October,2021,4
1634,482,956,200,8,274.31,2194.48,Lait,Produits Laitiers,163.44,Kg,Maroc,Benali,Laila,Femme,58,Agadir,Célibataire,2019-04-27,27,4,April,2019,2
1635,41,135,941,1,380.14,380.14,Ventilateur,Électroménager,113.53,Paquet,États-Unis,Maaroufi,Soufiane,Homme,20,Rabat,Célibataire,2018-02-10,10,2,February,2018,1
1636,160,137,615,4,153.79,615.16,Courgettes,Légumes,158.94,Litre,États-Unis,Benali,Noura,Femme,56,Kenitra,Marié(E),2018-06-09,9,6,June,2018,2
1637,1050,141,225,2,448.29,896.58,Mouton,Viandes,17.47,Kg,États-Unis,Boukhari,Soufiane,Homme,52,Rabat,Marié(E),2020-11-15,15,11,November,2020,4
1638,1651,686,152,1,449.08,449.08,Makrout,Pâtisserie,54.42,Unité,Espagne,El Amrani,Rachid,Homme,20,Tanger,Célibataire,2022-07-09,9,7,July,2022,3
1639,873,240,828,3,244.69,734.07,Fromage,Produits Laitiers,150.14,Kg,Espagne,Benslimane,Khadija,Femme,24,Rabat,Célibataire,2020-05-22,22,5,May,2020,2
1640,1603,80,88,10,210.73,2107.3,Lait,Boissons,134.11,Litre,Espagne,Maaroufi,Rachid,Homme,41,Marrakech,Marié(E),2022-05-22,22,5,May,2022,2
1641,422,628,386,5,114.38,571.9,Bœuf,Viandes,160.67,Bouteille,Maroc,Benali,Hassan,Homme,60,Tanger,Célibataire,2019-02-26,26,2,February,2019,1
1642,2069,410,827,5,332.55,1662.75,Brioche,Pâtisserie,50.15,Litre,France,Kabbaj,Fatima,Femme,50,Rabat,Marié(E),2023-08-31,31,8,August,2023,3
1643,524,710,71,9,285.24,2567.16,Couscous,Épicerie,169.39,Bouteille,Espagne,El Fassi,Noura,Femme,56,Tanger,Célibataire,2019-06-08,8,6,June,2019,2
1644,480,184,266,10,67.28,672.8,Jus D’Orange,Boissons,85.9,Kg,États-Unis,Ouazzani,Youssef,Homme,38,Oujda,Marié(E),2019-04-25,25,4,April,2019,2
1645,1246,802,440,2,476.81,953.62,Pois Chiches,Épicerie,56.55,Bouteille,Espagne,El Amrani,Fatima,Femme,19,Marrakech,Célibataire,2021-05-30,30,5,May,2021,2
1646,933,970,791,6,228.12,1368.72,Croissant,Pâtisserie,41.2,Bouteille,France,Kabbaj,Noura,Femme,44,Tanger,Célibataire,2020-07-21,21,7,July,2020,3
1647,1901,739,101,6,195.57,1173.42,Pommes,Fruits,88.26,Kg,Maroc,El Amrani,Rachid,Homme,27,Oujda,Marié(E),2023-03-16,16,3,March,2023,1
1648,1425,421,350,8,202.16,1617.28,Café,Boissons,108.94,Kg,Maroc,Maaroufi,Mohamed,Homme,40,Agadir,Célibataire,2021-11-25,25,11,November,2021,4
1649,1848,609,706,7,286.15,2003.05,Carottes,Légumes,179.81,Unité,États-Unis,Benali,Amina,Femme,31,Oujda,Célibataire,2023-01-22,22,1,January,2023,1
1650,2015,841,595,5,318.65,1593.25,Poivrons,Légumes,29.97,Litre,Maroc,Ouazzani,Youssef,Homme,49,Tanger,Marié(E),2023-07-08,8,7,July,2023,3
1651,1776,984,618,1,41.01,41.01,Dentifrice,Hygiène,94.36,Kg,Espagne,Toumi,Noura,Femme,40,Oujda,Marié(E),2022-11-11,11,11,November,2022,4
1652,1899,221,994,10,320.91,3209.1,Dattes,Fruits,51.0,Paquet,Espagne,El Amrani,Khadija,Femme,41,Tanger,Marié(E),2023-03-14,14,3,March,2023,1
1653,2106,57,334,10,154.97,1549.7,Détergent,Produits Ménagers,42.3,Paquet,Maroc,Kabbaj,Youssef,Homme,48,Casablanca,Marié(E),2023-10-07,7,10,October,2023,4
1654,1144,392,986,7,258.44,1809.08,Riz,Épicerie,50.29,Litre,Maroc,Bouzid,Rachid,Homme,64,Agadir,Célibataire,2021-02-17,17,2,February,2021,1
1655,1128,933,30,8,375.89,3007.12,Pommes De Terre,Légumes,66.34,Litre,États-Unis,Bouzid,Rachid,Homme,37,Fès,Marié(E),2021-02-01,1,2,February,2021,1
1656,976,290,311,10,53.43,534.3,Savon,Hygiène,160.67,Litre,États-Unis,Toumi,Amina,Femme,54,Rabat,Célibataire,2020-09-02,2,9,September,2020,3
1657,1999,342,643,3,400.39,1201.17,Eau Minérale,Boissons,81.59,Kg,Maroc,Benali,Laila,Femme,42,Tanger,Célibataire,2023-06-22,22,6,June,2023,2
1658,1948,647,509,5,289.72,1448.6,Café,Boissons,103.04,Litre,Espagne,Kabbaj,Youssef,Homme,51,Oujda,Célibataire,2023-05-02,2,5,May,2023,2
1659,121,611,432,5,314.96,1574.8,Soda,Boissons,160.54,Paquet,France,Maaroufi,Laila,Femme,64,Fès,Célibataire,2018-05-01,1,5,May,2018,2
1660,1031,85,870,10,337.06,3370.6,Lait,Boissons,120.38,Paquet,France,Bouzid,Rachid,Homme,43,Kenitra,Marié(E),2020-10-27,27,10,October,2020,4
1661,1842,970,886,10,411.67,4116.7,Dentifrice,Hygiène,45.09,Kg,États-Unis,Kabbaj,Noura,Femme,44,Tanger,Célibataire,2023-01-16,16,1,January,2023,1
1662,74,881,259,7,135.84,950.88,Fer À Repasser,Électroménager,87.89,Unité,Maroc,Kabbaj,Hassan,Homme,45,Agadir,Célibataire,2018-03-15,15,3,March,2018,1
1663,469,911,977,6,119.52,717.12,Makrout,Pâtisserie,57.95,Paquet,États-Unis,Benslimane,Youssef,Homme,20,Casablanca,Célibataire,2019-04-14,14,4,April,2019,2
1664,1074,980,398,9,333.96,3005.64,Fer À Repasser,Électroménager,13.16,Kg,France,El Amrani,Youssef,Homme,32,Fès,Célibataire,2020-12-09,9,12,December,2020,4
1665,1724,21,851,1,22.43,22.43,Mixeur,Électroménager,46.26,Kg,États-Unis,El Fassi,Soufiane,Homme,62,Fès,Célibataire,2022-09-20,20,9,September,2022,3
1666,324,824,232,5,124.24,621.2,Beurre,Produits Laitiers,164.07,Bouteille,France,Boukhari,Noura,Femme,18,Oujda,Célibataire,2018-11-20,20,11,November,2018,4
1667,484,474,479,9,117.5,1057.5,Carottes,Légumes,96.96,Kg,France,Boukhari,Fatima,Femme,64,Rabat,Célibataire,2019-04-29,29,4,April,2019,2
1668,1258,429,59,4,160.81,643.24,Brioche,Pâtisserie,115.72,Bouteille,Maroc,Toumi,Amina,Femme,57,Rabat,Célibataire,2021-06-11,11,6,June,2021,2
1669,1052,202,762,2,470.46,940.92,Makrout,Pâtisserie,61.75,Bouteille,États-Unis,Benali,Laila,Femme,18,Marrakech,Marié(E),2020-11-17,17,11,November,2020,4
1670,1925,587,875,4,11.9,47.6,Jus D’Orange,Boissons,120.66,Litre,Maroc,Boukhari,Hassan,Homme,42,Casablanca,Célibataire,2023-04-09,9,4,April,2023,2
1671,1108,834,808,2,145.76,291.52,Eau De Javel,Produits Ménagers,84.63,Litre,France,Toumi,Laila,Femme,61,Fès,Célibataire,2021-01-12,12,1,January,2021,1
1672,1378,850,207,1,440.0,440.0,Gel Douche,Hygiène,159.69,Bouteille,Espagne,Kabbaj,Youssef,Homme,24,Agadir,Célibataire,2021-10-09,9,10,October,2021,4
1673,376,662,379,8,389.92,3119.36,Thé Vert,Boissons,47.97,Bouteille,États-Unis,Benslimane,Noura,Femme,38,Agadir,Célibataire,2019-01-11,11,1,January,2019,1
1674,19,389,714,5,299.6,1498.0,Yaourt,Produits Laitiers,159.65,Kg,Maroc,Kabbaj,Hassan,Homme,31,Rabat,Célibataire,2018-01-19,19,1,January,2018,1
1675,896,510,588,4,333.11,1332.44,Jus D’Orange,Boissons,50.02,Bouteille,Espagne,Boukhari,Noura,Femme,50,Rabat,Marié(E),2020-06-14,14,6,June,2020,2
1676,1598,386,878,4,456.74,1826.96,Fromage,Produits Laitiers,126.06,Litre,États-Unis,El Amrani,Fatima,Femme,43,Oujda,Marié(E),2022-05-17,17,5,May,2022,2
1677,1176,867,417,7,375.35,2627.45,Brioche,Pâtisserie,75.81,Kg,États-Unis,Bouzid,Amina,Femme,35,Marrakech,Marié(E),2021-03-21,21,3,March,2021,1
1678,167,401,542,3,488.96,1466.88,Eau Minérale,Boissons,98.89,Unité,France,Benslimane,Amina,Femme,58,Marrakech,Célibataire,2018-06-16,16,6,June,2018,2
1679,1557,712,606,8,354.61,2836.88,Eau Minérale,Boissons,74.91,Paquet,France,Maaroufi,Hassan,Homme,30,Oujda,Célibataire,2022-04-06,6,4,April,2022,2
1680,302,900,14,4,213.2,852.8,Bouilloire,Électroménager,30.35,Bouteille,États-Unis,Kabbaj,Amina,Femme,23,Agadir,Marié(E),2018-10-29,29,10,October,2018,4
1681,2181,237,66,2,366.65,733.3,Café,Boissons,73.12,Litre,États-Unis,Boukhari,Mohamed,Homme,28,Rabat,Célibataire,2023-12-21,21,12,December,2023,4
1682,397,136,384,5,119.32,596.6,Mixeur,Électroménager,47.89,Kg,France,Boukhari,Youssef,Homme,40,Fès,Marié(E),2019-02-01,1,2,February,2019,1
1683,1031,872,988,4,383.51,1534.04,Liquide Vaisselle,Produits Ménagers,77.9,Litre,Maroc,Benslimane,Fatima,Femme,61,Agadir,Marié(E),2020-10-27,27,10,October,2020,4
1684,340,855,455,9,241.42,2172.78,Bouilloire,Électroménager,153.48,Litre,France,Ouazzani,Khadija,Femme,20,Tanger,Célibataire,2018-12-06,6,12,December,2018,4
1685,1337,382,54,4,477.82,1911.28,Thé Vert,Boissons,27.04,Unité,France,El Fassi,Noura,Femme,21,Fès,Célibataire,2021-08-29,29,8,August,2021,3
1686,495,807,690,1,119.85,119.85,Brioche,Pâtisserie,59.37,Unité,Maroc,Bouzid,Amina,Femme,25,Tanger,Marié(E),2019-05-10,10,5,May,2019,2
1687,1986,876,922,8,108.73,869.84,Pain Au Chocolat,Pâtisserie,188.73,Litre,France,El Amrani,Laila,Femme,49,Marrakech,Marié(E),2023-06-09,9,6,June,2023,2
1688,14,406,813,6,297.87,1787.22,Carottes,Légumes,48.96,Kg,Maroc,Boukhari,Noura,Femme,53,Agadir,Célibataire,2018-01-14,14,1,January,2018,1
1689,1651,554,737,1,195.95,195.95,Détergent,Produits Ménagers,51.25,Litre,États-Unis,Ouazzani,Youssef,Homme,60,Oujda,Marié(E),2022-07-09,9,7,July,2022,3
1690,1191,489,672,4,138.23,552.92,Fer À Repasser,Électroménager,78.01,Bouteille,Maroc,Ouazzani,Youssef,Homme,35,Fès,Célibataire,2021-04-05,5,4,April,2021,2
1691,1033,688,331,2,302.83,605.66,Soda,Boissons,105.58,Kg,France,Maaroufi,Hassan,Homme,60,Rabat,Marié(E),2020-10-29,29,10,October,2020,4
1692,853,680,549,3,47.14,141.42,Dentifrice,Hygiène,176.14,Paquet,Maroc,El Fassi,Amina,Femme,41,Fès,Marié(E),2020-05-02,2,5,May,2020,2
1693,879,635,793,8,146.61,1172.88,Croissant,Pâtisserie,135.73,Litre,Espagne,Benali,Noura,Femme,59,Tanger,Célibataire,2020-05-28,28,5,May,2020,2
1694,1856,762,797,6,466.07,2796.42,Fer À Repasser,Électroménager,195.25,Litre,Maroc,Kabbaj,Noura,Femme,36,Marrakech,Célibataire,2023-01-30,30,1,January,2023,1
1695,206,747,669,7,258.29,1808.03,Café,Boissons,10.3,Paquet,Maroc,Bouzid,Laila,Femme,59,Oujda,Marié(E),2018-07-25,25,7,July,2018,3
1696,856,622,568,2,301.3,602.6,Pommes De Terre,Légumes,90.61,Paquet,France,Ouazzani,Soufiane,Homme,63,Kenitra,Célibataire,2020-05-05,5,5,May,2020,2
1697,1181,537,274,10,147.3,1473.0,Shampoing,Hygiène,85.09,Unité,États-Unis,Benslimane,Mohamed,Homme,57,Casablanca,Marié(E),2021-03-26,26,3,March,2021,1
1698,1560,403,819,4,453.85,1815.4,Brioche,Pâtisserie,183.79,Litre,France,Kabbaj,Mohamed,Homme,30,Agadir,Marié(E),2022-04-09,9,4,April,2022,2
1699,890,945,616,6,332.18,1993.08,Jus D’Orange,Boissons,53.6,Paquet,France,Toumi,Fatima,Femme,35,Casablanca,Marié(E),2020-06-08,8,6,June,2020,2
1700,341,550,946,5,466.62,2333.1,Thé Vert,Boissons,17.06,Unité,Maroc,Benali,Hassan,Homme,25,Oujda,Marié(E),2018-12-07,7,12,December,2018,4
1701,1105,369,911,3,497.01,1491.03,Yaourt,Produits Laitiers,6.49,Kg,France,El Fassi,Mohamed,Homme,48,Kenitra,Célibataire,2021-01-09,9,1,January,2021,1
1702,2095,132,72,1,201.81,201.81,Thé Vert,Boissons,68.29,Unité,Espagne,Kabbaj,Fatima,Femme,25,Kenitra,Célibataire,2023-09-26,26,9,September,2023,3
1703,1001,520,568,2,228.39,456.78,Pommes De Terre,Légumes,90.61,Paquet,France,Toumi,Rachid,Homme,65,Casablanca,Marié(E),2020-09-27,27,9,September,2020,3
1704,1097,52,736,2,224.18,448.36,Pommes De Terre,Légumes,161.36,Unité,Espagne,Ouazzani,Youssef,Homme,29,Marrakech,Marié(E),2021-01-01,1,1,January,2021,1
1705,258,705,320,3,17.11,51.33,Café,Boissons,8.27,Paquet,Espagne,Boukhari,Soufiane,Homme,25,Tanger,Marié(E),2018-09-15,15,9,September,2018,3
1706,131,450,128,7,378.05,2646.35,Savon,Hygiène,81.58,Kg,France,Ouazzani,Mohamed,Homme,29,Rabat,Célibataire,2018-05-11,11,5,May,2018,2
1707,1930,646,199,2,285.07,570.14,Courgettes,Légumes,19.73,Litre,Maroc,Toumi,Mohamed,Homme,20,Fès,Marié(E),2023-04-14,14,4,April,2023,2
1708,937,93,432,2,308.14,616.28,Soda,Boissons,160.54,Paquet,France,El Fassi,Hassan,Homme,44,Fès,Marié(E),2020-07-25,25,7,July,2020,3
1709,100,930,785,7,53.86,377.02,Eau De Javel,Produits Ménagers,91.81,Kg,États-Unis,Maaroufi,Amina,Femme,42,Agadir,Célibataire,2018-04-10,10,4,April,2018,2
1710,298,81,794,6,408.6,2451.6,Couscous,Épicerie,52.93,Paquet,États-Unis,El Amrani,Khadija,Femme,57,Agadir,Marié(E),2018-10-25,25,10,October,2018,4
